type,show_title,week,type2,year,url,url2,url3,url4
m,orion_and_the_dark,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/orion_and_the_dark_2024,https://www.rottentomatoes.com/m/orion_and_the_dark,https://www.rottentomatoes.com/tv/orion_and_the_dark_2024,https://www.rottentomatoes.com/tv/orion_and_the_dark
tv,our_beloved_summer,2022-02-13,m,2022,https://www.rottentomatoes.com/tv/our_beloved_summer_2022,https://www.rottentomatoes.com/tv/our_beloved_summer,https://www.rottentomatoes.com/m/our_beloved_summer_2022,https://www.rottentomatoes.com/m/our_beloved_summer
tv,our_blues,2022-06-26,m,2022,https://www.rottentomatoes.com/tv/our_blues_2022,https://www.rottentomatoes.com/tv/our_blues,https://www.rottentomatoes.com/m/our_blues_2022,https://www.rottentomatoes.com/m/our_blues
m,our_father,2022-05-29,tv,2022,https://www.rottentomatoes.com/m/our_father_2022,https://www.rottentomatoes.com/m/our_father,https://www.rottentomatoes.com/tv/our_father_2022,https://www.rottentomatoes.com/tv/our_father
tv,our_great_national_parks,2022-04-24,m,2022,https://www.rottentomatoes.com/tv/our_great_national_parks_2022,https://www.rottentomatoes.com/tv/our_great_national_parks,https://www.rottentomatoes.com/m/our_great_national_parks_2022,https://www.rottentomatoes.com/m/our_great_national_parks
m,out_of_my_league,2021-09-12,tv,2021,https://www.rottentomatoes.com/m/out_of_my_league_2021,https://www.rottentomatoes.com/m/out_of_my_league,https://www.rottentomatoes.com/tv/out_of_my_league_2021,https://www.rottentomatoes.com/tv/out_of_my_league
tv,outlast,2023-03-19,m,2023,https://www.rottentomatoes.com/tv/outlast_2023,https://www.rottentomatoes.com/tv/outlast,https://www.rottentomatoes.com/m/outlast_2023,https://www.rottentomatoes.com/m/outlast
m,outlaws,2021-12-05,tv,2021,https://www.rottentomatoes.com/m/outlaws_2021,https://www.rottentomatoes.com/m/outlaws,https://www.rottentomatoes.com/tv/outlaws_2021,https://www.rottentomatoes.com/tv/outlaws
m,over_the_hedge,2023-04-09,tv,2023,https://www.rottentomatoes.com/m/over_the_hedge_2023,https://www.rottentomatoes.com/m/over_the_hedge,https://www.rottentomatoes.com/tv/over_the_hedge_2023,https://www.rottentomatoes.com/tv/over_the_hedge
m,overhaul,2023-10-15,tv,2023,https://www.rottentomatoes.com/m/overhaul_2023,https://www.rottentomatoes.com/m/overhaul,https://www.rottentomatoes.com/tv/overhaul_2023,https://www.rottentomatoes.com/tv/overhaul
tv,paw_patrol,2021-12-26,m,2021,https://www.rottentomatoes.com/tv/paw_patrol_2021,https://www.rottentomatoes.com/tv/paw_patrol,https://www.rottentomatoes.com/m/paw_patrol_2021,https://www.rottentomatoes.com/m/paw_patrol
tv,pieces_of_her,2022-04-03,m,2022,https://www.rottentomatoes.com/tv/pieces_of_her_2022,https://www.rottentomatoes.com/tv/pieces_of_her,https://www.rottentomatoes.com/m/pieces_of_her_2022,https://www.rottentomatoes.com/m/pieces_of_her
tv,pablo_escobar_el_patron_del_mal,2023-06-04,m,2023,https://www.rottentomatoes.com/tv/pablo_escobar_el_patron_del_mal_2023,https://www.rottentomatoes.com/tv/pablo_escobar_el_patron_del_mal,https://www.rottentomatoes.com/m/pablo_escobar_el_patron_del_mal_2023,https://www.rottentomatoes.com/m/pablo_escobar_el_patron_del_mal
tv,pact_of_silence,2023-11-12,m,2023,https://www.rottentomatoes.com/tv/pact_of_silence_2023,https://www.rottentomatoes.com/tv/pact_of_silence,https://www.rottentomatoes.com/m/pact_of_silence_2023,https://www.rottentomatoes.com/m/pact_of_silence
m,pain_hustlers,2023-11-19,tv,2023,https://www.rottentomatoes.com/m/pain_hustlers_2023,https://www.rottentomatoes.com/m/pain_hustlers,https://www.rottentomatoes.com/tv/pain_hustlers_2023,https://www.rottentomatoes.com/tv/pain_hustlers
tv,painkiller,2023-09-10,m,2023,https://www.rottentomatoes.com/tv/painkiller_2023,https://www.rottentomatoes.com/tv/painkiller,https://www.rottentomatoes.com/m/painkiller_2023,https://www.rottentomatoes.com/m/painkiller
m,pamela_a_love_story,2023-02-12,tv,2023,https://www.rottentomatoes.com/m/pamela_a_love_story_2023,https://www.rottentomatoes.com/m/pamela_a_love_story,https://www.rottentomatoes.com/tv/pamela_a_love_story_2023,https://www.rottentomatoes.com/tv/pamela_a_love_story
m,paradise,2023-09-10,tv,2023,https://www.rottentomatoes.com/m/paradise_2023,https://www.rottentomatoes.com/m/paradise,https://www.rottentomatoes.com/tv/paradise_2023,https://www.rottentomatoes.com/tv/paradise
m,parallel_mothers,2022-02-27,tv,2022,https://www.rottentomatoes.com/m/parallel_mothers_2022,https://www.rottentomatoes.com/m/parallel_mothers,https://www.rottentomatoes.com/tv/parallel_mothers_2022,https://www.rottentomatoes.com/tv/parallel_mothers
m,parallel_roads,2022-02-20,tv,2022,https://www.rottentomatoes.com/m/parallel_roads_2022,https://www.rottentomatoes.com/m/parallel_roads,https://www.rottentomatoes.com/tv/parallel_roads_2022,https://www.rottentomatoes.com/tv/parallel_roads
tv,partner_track,2022-09-11,m,2022,https://www.rottentomatoes.com/tv/partner_track_2022,https://www.rottentomatoes.com/tv/partner_track,https://www.rottentomatoes.com/m/partner_track_2022,https://www.rottentomatoes.com/m/partner_track
